date,year,month,day,dow,dow_num,TOTAL_CRIMES,ABANDONED_BUILDING,AIRPORT_OR_AIRCRAFT,ALLEY,ANIMAL_HOSPITAL,APARTMENT,APPLIANCE_STORE,ATHLETIC_CLUB,ATM_AUTOMATIC_TELLER_MACHINE,AUTO,AUTO_BOAT_RV_DEALERSHIP,BANK,BAR_OR_TAVERN,HAIRDRESSERS,BOAT_WATERCRAFT,BOWLING_ALLEY,BRIDGE,CAR_WASH,CEMETARY,CHIAGO_HOUSING_AUTHORIY_PROPERTIES,PLACE_OF_WORSHIP,CLEANING_STORE,CLUB,COIN_OPERATED_MACHINE,COLLEGE_UNIVERSITY,COMMERCIAL_BUSINESS_OFFICE,CONSTRUCTION_SITE,CONVENIENCE_STORE,CREDIT_UNION,CTA_TRAIN_CRIME,CTA_BUS_CRIME,CURRENCY_EXCHANGE,DAY_CARE_CENTER,DEPARTMENT_STORE,DRIVEWAY,DRUG_STORE,FACTORY_BUILDING,FARM,FEDERAL_BUILDING,FIRE_STATION,FOREST_PRESERVE,GANGWAY,GARAGE,GAS_STATION,GOVERNMENT_BUILDING,GROCERY_FOOD_STORE,HALLWAY,HIGHWAY_EXPRESSWAY,HOSPITAL,HOTEL_MOTEL,HOUSE,JAIL,KENNEL,LAKE,LIBRARY,LIQUOR_STORE,MEDICAL_DENTAL_OFFICE,CINEMA,NEWSSTAND,CARE_HOME,OFFICE,OTHER,PARK_PROPERTY,PARKING_LOT,PAWN_SHOP,POLICE_FACILITY_VEHICLE_PARKING_LOT,POOL_ROOM,PORCH,RESIDENCE,RESTAURANT,RETAIL_STORE,SAVINGS_AND_LOAN,PRIVATE_SCHOOL,PUBLIC_SCHOOL,SIDEWALK,SMALL_RETAIL_STORE,SPORTS_ARENA_STADIUM,STAIRWELL,STREET,TAVERN_PUB,TAXI_CAB,TRUCKING_TERMINAL,VACANT_LOT,VEHICLE_DELIVERY_TRUCK,VEHICLE_RIDE_SERVICE_EG_UBER_LYFT,VEHICLE_NON_COMMERCIAL,VEHICLE_COMMERCIAL,VESTIBULE,WAREHOUSE,YARD,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATION,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_SEXUAL_ASSAULT,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,RITUALISM,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
2020-10-26,2020,10,26,Monday,1,545,0,0,10,0,95,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,5,0,4,3,0,0,2,1,4,1,0,0,0,0,0,0,9,1,8,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,17,1,10,0,2,0,0,149,8,0,0,2,0,32,14,0,0,123,0,0,0,2,1,0,9,1,0,0,0,0,47,102,18,1,0,55,3,8,82,0,0,2,1,0,0,32,18,0,0,4,0,30,0,0,2,0,24,2,0,91,23,39.0,32.0,1023.6,9.1,10.2,15,21.0,46.0,34.0,0.0,999.9,1
2020-10-27,2020,10,27,Tuesday,2,518,0,4,8,0,86,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,7,0,4,2,0,0,4,1,1,0,0,0,0,0,0,0,10,0,8,0,0,3,0,1,0,0,0,1,0,2,1,0,1,0,17,2,12,0,2,0,0,124,2,0,0,0,1,20,7,0,0,156,1,0,0,1,0,0,8,0,0,0,0,3,37,78,17,0,0,65,1,6,77,0,0,1,0,0,0,29,17,0,1,4,0,30,0,0,1,0,20,3,0,101,26,35.8,28.6,1026.4,7.5,5.2,8,999.9,37.9,33.1,0.01,999.9,1
2020-10-28,2020,10,28,Wednesday,3,549,1,2,8,0,74,0,0,0,0,1,4,0,0,0,0,0,1,0,2,1,0,0,0,0,10,2,5,0,6,7,0,1,6,2,3,0,0,0,0,0,0,0,3,2,6,0,0,4,1,0,0,0,0,1,0,1,0,0,1,0,16,1,15,0,1,0,0,150,7,0,0,0,3,35,7,1,0,145,0,0,0,2,0,1,4,1,0,0,0,0,35,84,26,1,0,59,2,15,81,0,0,1,0,2,0,31,27,0,1,4,0,22,0,0,1,0,25,1,1,104,24,39.9,27.0,1019.2,10.0,7.8,12,19.0,51.1,32.0,0.07,999.9,0
2020-10-29,2020,10,29,Thursday,4,581,0,1,13,0,107,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,6,0,6,1,0,0,2,1,3,1,0,0,0,0,0,0,7,2,5,0,0,1,0,0,0,0,0,3,0,2,0,0,1,0,20,3,15,0,3,1,0,147,6,0,0,1,2,32,7,0,0,155,0,0,0,4,0,0,6,0,0,0,0,6,42,99,15,0,0,67,5,13,89,0,0,3,1,0,0,32,20,0,0,1,0,39,0,1,2,0,30,2,1,85,23,45.0,34.2,1012.8,10.0,11,21,32.1,50.0,41.0,0.0,999.9,0
2020-10-30,2020,10,30,Friday,5,619,1,3,13,0,107,0,0,0,0,1,3,0,0,0,0,0,0,1,5,0,2,0,0,0,7,1,6,0,4,6,0,0,4,1,5,0,0,1,0,0,0,0,12,1,9,0,0,4,1,1,0,0,0,1,0,1,0,0,1,0,11,1,19,0,4,0,0,152,9,0,0,1,3,29,10,0,0,162,1,1,0,2,1,0,6,1,0,1,0,2,45,112,26,0,0,62,3,17,78,0,0,0,0,0,1,36,18,0,1,10,0,26,0,0,2,0,28,2,1,113,35,37.3,22.0,1023.6,10.0,8.1,15.9,22.9,44.1,30.0,0.0,999.9,0
2020-10-31,2020,10,31,Saturday,6,625,2,3,13,0,109,0,0,1,1,0,1,0,1,0,0,0,1,0,2,1,0,0,0,0,1,1,1,0,7,6,0,1,7,2,1,0,0,0,0,0,0,0,16,0,7,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,21,4,16,0,2,0,0,141,8,0,0,0,1,46,17,0,0,162,0,0,0,2,0,3,8,0,0,0,0,2,54,137,19,2,0,80,3,9,55,0,0,1,0,0,0,36,12,0,1,5,0,34,0,0,2,0,27,2,1,108,31,42.7,28.0,1024.2,10.0,8.8,18.1,31.1,59.0,32.0,0.0,999.9,0
2020-11-01,2020,11,1,Sunday,7,689,1,0,9,0,146,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,7,0,7,0,5,3,0,0,5,3,4,0,0,0,0,0,0,0,14,0,4,0,0,7,4,0,0,0,0,1,0,1,0,0,3,0,19,0,21,0,3,1,0,185,5,0,0,0,1,28,6,0,0,170,0,1,0,1,0,0,10,1,0,0,0,3,54,137,21,0,0,81,12,10,96,0,0,2,0,0,0,35,13,0,0,9,0,42,0,0,1,0,28,10,1,103,31,43.9,24.1,1017.6,10.0,17.4,25.1,39.0,55.9,36.0,0.01,999.9,0
2020-11-02,2020,11,2,Monday,1,602,0,4,9,0,102,0,0,0,0,2,4,1,0,0,0,0,0,0,3,1,1,0,0,0,7,0,7,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,10,2,5,0,0,1,2,0,0,0,0,1,0,2,0,0,1,0,33,3,14,0,0,0,0,177,6,0,0,2,1,31,7,1,0,133,1,0,0,2,1,1,10,0,0,0,0,0,44,87,31,2,0,57,2,11,127,1,0,1,1,1,0,39,15,0,1,6,0,35,0,0,1,0,28,1,1,87,22,37.1,16.5,1027.3,10.0,9.3,18.1,26.0,51.1,28.0,0.0,999.9,0
2020-11-03,2020,11,3,Tuesday,2,616,0,1,12,0,103,0,0,1,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,7,2,6,0,7,3,1,0,6,4,2,0,0,0,0,0,0,0,9,0,1,0,0,4,1,0,0,0,0,1,0,1,0,0,1,0,24,3,16,0,1,0,0,169,10,0,0,0,2,47,14,0,0,140,1,0,0,2,0,0,5,0,0,0,0,2,51,103,22,2,0,72,1,17,96,0,0,3,0,0,0,32,13,0,0,2,0,36,0,0,5,0,29,5,0,100,23,51.2,28.9,1019.1,10.0,8,13,20.0,70.0,37.9,0.0,999.9,0
2020-11-04,2020,11,4,Wednesday,3,659,0,0,14,0,108,1,0,1,1,0,7,0,0,0,0,0,0,0,3,0,0,0,0,1,5,0,6,0,5,1,0,0,7,2,2,0,0,0,0,0,0,0,12,0,7,1,0,7,2,0,0,0,0,0,0,1,0,0,0,0,18,1,19,0,1,0,0,186,6,0,0,0,0,48,13,0,0,159,0,0,0,3,0,0,8,0,0,0,0,1,47,121,22,1,0,68,3,15,116,1,0,1,0,0,0,32,14,0,0,4,0,25,0,0,2,0,31,3,2,114,33,59.9,39.5,1017.8,10.0,11.3,18.1,28.0,75.0,48.9,0.0,999.9,0
2020-11-05,2020,11,5,Thursday,4,646,0,1,11,0,116,0,1,1,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,6,1,5,0,3,6,0,1,4,3,3,0,0,0,0,1,0,0,7,1,8,0,0,8,2,1,0,0,0,1,0,0,0,0,2,0,15,2,23,0,1,0,0,169,8,0,0,0,1,49,12,0,0,156,0,0,0,0,0,0,8,1,0,0,0,1,54,110,19,0,0,68,1,11,107,0,0,0,0,0,0,34,21,0,0,6,0,36,0,0,0,0,26,2,1,110,35,63.0,41.7,1019.3,10.0,10.7,14,22.9,71.1,57.0,0.0,999.9,0
2020-11-06,2020,11,6,Friday,5,665,2,2,15,0,92,0,1,0,2,0,4,2,0,0,0,0,1,0,5,2,1,0,0,2,6,0,3,0,6,5,0,1,3,0,2,0,0,0,0,0,0,0,8,3,6,0,1,5,2,0,0,0,0,0,0,2,0,0,0,0,26,5,18,0,1,0,0,169,11,0,0,0,2,46,12,0,0,171,1,0,0,4,0,0,9,1,0,0,0,1,56,117,26,0,0,71,1,7,91,0,0,3,0,0,0,36,22,0,0,4,0,36,0,0,2,0,29,2,0,126,32,60.8,44.8,1021.0,10.0,8.2,14,21.0,73.9,48.9,0.0,999.9,0
2020-11-07,2020,11,7,Saturday,6,622,0,4,17,0,104,0,0,1,0,0,3,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,0,3,1,1,0,10,0,3,0,0,0,0,0,0,0,4,0,8,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,18,2,21,0,1,0,0,151,12,0,0,0,0,51,9,0,0,173,0,0,0,1,0,1,6,0,0,0,1,0,43,147,28,0,0,71,3,11,61,0,0,2,0,0,1,27,23,0,0,3,0,30,0,0,2,0,16,2,0,108,40,62.2,44.5,1020.7,10.0,9,12,25.1,72.0,52.0,0.0,999.9,0
2020-11-08,2020,11,8,Sunday,7,597,0,3,23,0,109,0,0,0,1,1,1,2,0,0,0,0,1,0,2,0,1,0,0,0,4,0,4,0,3,0,0,0,6,2,7,1,0,0,0,0,0,0,8,0,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,12,5,12,0,1,0,0,140,8,0,0,0,0,35,6,0,0,175,1,0,0,1,1,2,10,0,0,1,0,1,51,147,27,2,0,67,4,9,37,0,0,1,1,0,0,28,23,0,0,7,0,36,0,0,2,0,22,0,0,82,47,64.7,49.9,1021.4,10.0,7.2,15,22.9,77.0,54.0,0.0,999.9,0
2020-11-09,2020,11,9,Monday,1,624,1,0,17,0,115,0,0,1,1,0,3,1,0,0,0,0,0,0,4,0,0,0,0,1,4,0,8,0,5,3,2,0,5,3,2,0,0,0,0,0,0,0,8,3,5,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,18,2,16,0,5,0,0,169,11,0,0,0,2,42,16,0,0,129,1,0,0,2,0,0,9,0,0,1,0,5,52,113,28,0,0,64,1,11,89,0,0,1,0,0,0,21,18,0,0,4,0,43,0,0,2,0,29,2,1,104,30,69.4,55.3,1018.2,10.0,8.8,15,27.0,75.9,63.0,0.0,999.9,0
2020-11-10,2020,11,10,Tuesday,2,598,0,0,14,0,103,0,2,0,0,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0,10,0,4,8,0,0,2,3,3,1,0,0,0,0,0,0,14,1,7,0,0,6,1,0,0,0,0,1,0,2,0,0,1,0,25,3,7,0,0,0,0,177,1,0,0,0,1,35,11,0,0,126,2,0,0,1,0,0,7,2,0,1,0,2,43,99,17,1,0,59,2,9,97,0,0,0,1,0,0,36,16,0,0,1,0,35,0,0,3,0,31,5,1,118,21,70.1,58.5,1009.2,10.0,14.3,33,53.0,73.9,62.6,0.0,999.9,1
2020-11-11,2020,11,11,Wednesday,3,487,0,3,13,0,91,1,0,0,1,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,8,0,2,0,5,2,0,0,5,2,2,1,0,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,11,2,15,1,1,0,0,120,5,0,0,0,1,21,21,0,0,121,0,0,0,1,0,1,10,0,0,1,0,1,47,84,21,0,0,51,1,8,54,0,0,1,0,0,0,27,16,0,0,4,0,37,0,0,2,0,15,3,1,89,23,43.8,33.4,1015.4,9.6,13.4,25.1,41.0,62.1,35.1,0.74,999.9,1
2020-11-12,2020,11,12,Thursday,4,521,0,2,12,0,83,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,4,1,6,3,0,2,7,0,2,0,0,0,0,0,0,0,5,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,21,0,13,0,0,0,0,147,5,0,0,0,1,29,14,1,0,121,0,1,0,3,0,0,6,0,0,0,1,2,43,91,25,1,0,58,1,8,70,0,0,0,0,0,0,28,19,0,0,8,0,37,0,0,1,0,27,1,0,89,8,42.6,30.3,1020.7,10.0,5.5,11.1,17.1,53.1,35.1,0.0,999.9,0
2020-11-13,2020,11,13,Friday,5,533,0,6,12,0,91,0,1,0,0,1,5,1,1,0,0,0,0,0,1,0,0,0,0,0,8,0,3,0,7,2,0,0,5,1,2,0,0,0,0,0,0,0,6,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,21,2,16,0,7,0,0,155,11,0,0,0,0,23,14,0,0,110,0,0,0,0,0,1,10,0,0,0,0,3,34,80,24,0,0,66,5,9,76,0,0,2,2,1,1,25,17,0,0,4,0,32,1,0,2,0,15,4,0,113,15,41.0,28.0,1020.0,10.0,7.4,14,20.0,48.0,33.8,0.0,999.9,1
2020-11-14,2020,11,14,Saturday,6,473,1,1,10,1,91,0,0,0,0,0,1,6,0,0,0,0,0,0,3,0,1,0,0,1,4,0,2,0,5,1,0,0,4,0,4,0,0,0,0,0,0,0,2,0,4,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,10,1,10,0,3,0,0,116,6,0,0,0,0,23,8,0,0,126,0,0,0,3,0,2,10,1,0,1,1,0,46,97,15,0,0,60,1,5,35,0,0,0,0,0,0,33,18,0,0,6,0,30,0,0,1,0,19,0,2,85,18,35.8,25.9,1019.5,10.0,7.8,15.9,22.9,46.0,28.9,0.0,999.9,0
2020-11-15,2020,11,15,Sunday,7,521,1,1,16,0,127,0,1,0,0,0,0,0,2,0,0,0,0,0,4,3,1,0,0,0,2,0,4,0,2,2,0,0,10,1,5,0,0,0,0,0,0,0,12,0,6,0,0,1,5,0,0,0,0,1,0,0,0,0,2,0,7,0,12,0,2,1,0,116,3,0,0,0,1,23,14,0,0,118,2,0,0,0,1,1,8,0,0,1,0,3,44,113,17,0,0,73,4,12,47,0,0,1,0,0,0,27,13,0,0,4,0,27,0,0,2,0,16,0,0,96,22,46.0,38.1,1001.6,9.1,18.6,32.1,60.0,55.0,39.2,0.29,999.9,1
2020-11-16,2020,11,16,Monday,1,518,0,1,6,0,89,2,2,0,0,0,2,0,0,0,0,0,0,1,1,2,1,0,0,0,2,1,4,0,5,2,0,1,4,0,1,0,0,0,0,0,0,0,6,1,6,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,17,2,16,0,5,0,0,118,5,0,0,3,2,40,8,0,0,142,2,0,0,1,0,0,6,1,0,0,0,1,39,93,24,1,0,54,3,4,66,0,0,1,0,0,0,48,19,0,0,3,0,33,0,0,1,0,15,1,0,87,24,38.0,23.9,1017.6,10.0,11.9,27,42.9,48.0,32.0,0.04,999.9,0
2020-11-17,2020,11,17,Tuesday,2,502,0,3,8,0,97,0,1,1,0,3,3,0,0,0,0,0,0,0,4,0,1,0,1,0,4,1,8,0,1,1,0,1,6,1,3,1,0,0,0,0,0,0,5,1,7,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,13,2,14,0,5,0,0,126,4,0,0,1,1,39,5,0,0,110,0,0,0,1,0,0,11,0,0,0,0,0,55,76,16,0,0,45,0,4,66,0,0,1,1,2,0,26,26,0,0,4,0,33,0,0,0,1,20,1,1,107,17,38.0,19.9,1027.6,10.0,11.7,19,28.0,46.9,30.0,0.0,999.9,0
2020-11-18,2020,11,18,Wednesday,3,505,0,0,10,0,97,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,8,1,2,0,5,1,0,0,7,0,2,0,0,0,0,0,0,0,9,0,7,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,10,1,10,0,2,0,0,128,7,0,0,2,1,19,11,1,0,139,0,0,0,1,0,0,7,0,0,0,0,1,34,69,14,0,0,67,3,12,69,0,0,0,0,0,0,35,16,0,0,3,0,22,0,0,3,0,25,1,0,114,16,41.6,21.0,1031.5,10.0,8.5,20,31.1,51.1,35.1,0.0,999.9,0
2020-11-19,2020,11,19,Thursday,4,520,0,2,11,0,103,0,0,0,0,1,0,2,0,0,0,0,0,0,4,2,0,0,0,1,7,0,7,0,1,3,0,0,4,2,2,1,0,0,1,0,0,0,10,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,6,23,0,3,0,0,129,4,0,0,0,4,26,8,0,0,121,3,0,0,1,0,0,10,0,0,0,0,1,46,98,8,0,0,75,2,8,51,0,0,0,0,0,0,28,11,0,0,3,0,31,0,0,0,0,39,2,0,103,14,53.5,27.3,1017.0,10.0,16.7,25.1,35.9,66.0,45.0,0.0,999.9,0
2020-11-20,2020,11,20,Friday,5,645,0,2,7,0,122,1,1,0,2,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,9,2,3,0,1,1,0,0,4,4,3,0,0,0,1,0,0,0,8,1,7,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,20,2,23,0,0,0,0,165,10,0,0,1,1,32,20,0,0,161,0,0,0,3,0,0,10,1,0,0,0,0,56,121,23,0,0,63,3,7,83,0,0,4,0,0,0,36,13,0,0,7,0,33,0,0,3,0,31,2,1,129,28,58.0,36.3,1020.6,10.0,12.5,21,35.0,64.0,53.1,0.0,999.9,0
2020-11-21,2020,11,21,Saturday,6,537,0,1,9,0,95,1,0,0,1,1,0,0,0,0,0,0,1,0,4,1,0,0,1,0,2,1,4,0,3,0,0,0,4,2,2,0,0,0,0,0,0,0,6,0,6,0,0,4,3,0,0,0,1,0,0,2,0,0,1,0,13,2,14,0,0,0,0,114,9,0,0,0,1,28,17,0,0,167,1,0,0,2,0,0,8,1,0,2,0,1,45,90,24,0,0,66,5,10,28,1,0,3,0,1,0,42,12,0,0,4,0,31,0,0,2,0,33,3,0,102,31,44.0,31.4,1032.6,9.9,6.7,9.9,999.9,54.0,39.0,0.0,999.9,0
2020-11-22,2020,11,22,Sunday,7,511,0,1,14,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,1,3,0,4,3,0,0,3,1,1,0,0,1,0,0,0,0,9,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,2,21,0,2,0,0,138,6,0,0,2,2,23,15,0,0,122,1,0,0,4,0,0,6,0,0,1,1,4,35,95,18,1,0,75,2,11,53,0,0,0,0,0,0,34,18,0,0,5,0,25,0,0,2,0,31,0,3,78,20,42.2,33.9,1025.9,9.9,5.2,8.9,999.9,46.0,39.9,0.0,999.9,1
2020-11-23,2020,11,23,Monday,1,539,0,1,14,0,107,1,1,0,0,0,2,2,0,0,0,0,0,0,2,4,0,0,0,0,8,1,4,0,3,3,1,0,6,3,0,0,0,0,0,0,0,0,13,1,3,0,1,4,2,1,0,0,0,1,0,1,0,0,2,0,14,0,12,0,5,1,0,111,8,0,0,0,1,21,10,0,0,149,2,0,0,2,0,1,5,0,0,1,0,1,52,91,22,0,0,61,5,8,60,0,0,1,2,0,0,37,16,0,0,6,0,26,1,0,1,0,41,2,0,87,17,40.3,29.2,1025.1,10.0,5.7,9.9,999.9,46.0,33.1,0.02,999.9,0
2020-11-24,2020,11,24,Tuesday,2,509,0,3,13,0,113,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,10,0,6,2,0,0,5,4,2,2,0,0,0,0,0,0,12,0,7,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,16,1,13,0,3,0,0,113,2,0,1,0,1,24,9,0,0,108,0,0,0,1,0,0,11,0,0,1,0,3,41,74,14,0,0,49,6,11,68,0,0,1,1,1,0,31,15,0,0,5,0,33,0,0,1,0,30,3,1,98,20,37.8,31.3,1022.8,6.3,7.9,13,21.0,43.0,33.1,0.09,999.9,1
2020-11-25,2020,11,25,Wednesday,3,485,0,2,12,0,97,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,3,0,0,0,5,0,11,0,0,0,0,0,0,0,4,0,3,0,0,3,3,0,0,0,0,0,0,1,0,0,2,0,15,1,19,0,2,0,0,115,5,0,0,0,0,27,16,0,0,120,0,1,0,0,0,0,4,0,0,0,0,1,41,82,17,0,0,54,4,4,55,0,0,0,0,0,0,29,22,0,0,5,0,28,0,0,2,0,22,1,1,96,21,45.1,42.0,1010.2,4.5,7,12,19.0,46.9,43.0,0.34,999.9,1
2020-11-26,2020,11,26,Thursday,4,392,0,0,7,0,82,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,4,0,3,0,3,3,0,0,2,2,5,0,0,0,0,0,0,0,5,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,5,2,7,0,1,0,0,117,4,0,0,0,0,17,6,0,0,94,0,0,0,1,0,0,7,0,0,2,1,3,40,83,26,0,0,57,1,7,23,0,0,0,0,0,0,19,3,0,0,11,0,18,1,0,0,0,13,4,1,54,27,43.9,39.2,1014.4,7.2,8.8,15,21.0,46.4,42.1,0.32,999.9,1
2020-11-27,2020,11,27,Friday,5,579,1,1,17,0,111,0,1,0,0,0,1,1,0,0,0,0,2,0,1,2,1,0,0,0,7,0,5,0,3,3,0,0,8,0,1,0,0,0,0,0,0,0,12,1,8,0,1,1,1,0,0,0,0,2,0,1,0,0,3,0,12,2,20,0,2,0,1,148,2,0,0,0,0,27,11,0,0,149,1,0,0,2,0,0,5,0,0,0,0,2,35,112,24,1,0,70,5,8,46,0,0,0,1,0,0,27,26,0,0,7,0,29,0,0,1,0,24,1,1,103,51,40.8,35.1,1019.1,7.9,6.4,11.1,999.9,45.0,37.9,0.0,999.9,0
2020-11-28,2020,11,28,Saturday,6,492,0,1,9,0,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,0,3,2,0,0,4,1,3,0,0,0,0,0,0,0,6,1,5,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,10,2,9,1,1,0,0,113,6,0,0,1,0,29,13,0,0,154,1,1,0,0,0,0,5,0,0,1,0,5,39,75,14,1,0,61,5,9,36,0,0,3,1,0,1,32,17,0,0,7,0,21,1,0,2,0,23,1,1,96,39,37.5,25.8,1021.4,10.0,7.7,13,22.0,50.0,28.0,0.0,999.9,0
2020-11-29,2020,11,29,Sunday,7,532,0,1,17,1,97,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3,0,5,0,3,2,0,0,10,4,4,0,0,0,0,0,1,0,8,2,3,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,12,4,15,0,0,0,1,133,6,0,0,0,0,26,13,0,0,135,1,1,0,2,0,0,6,0,0,0,0,2,34,115,13,0,0,69,7,9,54,0,0,0,1,0,0,27,21,0,0,1,0,32,0,1,0,0,34,3,1,75,29,42.3,31.2,1016.0,10.0,9,15,20.0,51.1,36.0,0.0,999.9,0
2020-11-30,2020,11,30,Monday,1,491,0,2,9,0,92,1,1,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,4,0,1,0,3,3,1,0,6,1,4,0,0,1,0,0,0,0,9,1,6,0,0,1,0,0,0,0,0,1,0,2,1,0,1,0,10,1,17,0,1,0,0,141,4,0,0,1,0,16,14,0,0,110,2,1,0,1,0,0,8,0,0,0,0,0,36,95,18,0,0,36,2,6,74,0,0,2,1,1,0,27,11,0,0,4,0,30,0,0,1,0,13,3,0,107,23,34.8,20.2,1015.5,10.0,16.9,21,32.1,43.0,30.0,0.0,999.9,1
2020-12-01,2020,12,1,Tuesday,2,600,1,1,6,0,133,1,0,1,0,2,6,1,2,0,0,0,0,0,3,0,0,0,0,0,6,0,5,0,4,2,0,0,4,1,1,1,0,0,0,0,0,0,7,1,10,0,0,4,1,0,0,0,0,0,0,0,0,0,4,0,20,1,18,0,4,0,0,178,5,0,0,1,0,25,8,0,0,109,0,0,0,1,1,0,9,0,0,1,0,2,40,83,19,0,0,38,3,6,137,0,0,1,2,0,0,30,18,0,0,8,0,37,0,0,0,0,20,6,0,130,20,29.5,16.2,1018.4,10.0,11.1,19,26.0,34.0,26.1,0.0,999.9,1
2020-12-02,2020,12,2,Wednesday,3,509,0,1,13,0,86,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,5,0,2,0,0,0,4,2,3,0,0,1,1,0,0,0,8,2,11,0,0,3,2,0,0,0,0,0,0,1,0,0,2,0,12,1,15,0,1,0,0,148,5,0,0,1,1,25,12,0,0,119,0,0,0,2,0,0,7,1,0,0,0,1,35,81,14,0,0,48,0,10,79,0,0,0,0,0,0,27,17,0,0,6,0,28,0,0,1,0,20,3,0,111,24,32.9,17.1,1025.9,10.0,5.4,8,999.9,46.9,24.1,0.0,999.9,0
2020-12-03,2020,12,3,Thursday,4,475,0,2,11,0,91,1,0,2,0,0,1,0,1,0,0,1,0,0,2,1,0,0,0,1,4,1,3,0,2,1,0,0,5,2,3,0,0,0,0,0,0,0,9,1,5,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,12,0,9,0,2,0,0,123,3,0,0,0,1,27,14,1,0,110,0,0,0,4,0,0,4,2,0,0,0,1,37,58,11,0,0,46,3,3,70,0,0,3,0,0,0,32,25,0,0,7,0,24,0,0,1,0,17,3,0,105,27,36.3,21.0,1022.5,10.0,9.7,15.9,25.1,46.9,28.9,0.0,999.9,0
2020-12-04,2020,12,4,Friday,5,579,1,2,16,0,115,0,0,0,0,0,2,1,0,0,0,0,0,0,2,4,0,0,0,1,10,1,4,0,2,3,1,0,9,1,1,0,0,0,0,0,0,0,12,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,12,0,21,0,1,0,0,157,5,0,0,0,2,20,3,1,0,137,4,0,0,1,0,0,6,0,0,1,0,1,37,92,17,0,0,52,3,6,98,0,0,2,0,1,0,41,13,0,0,12,0,34,0,0,1,0,13,6,0,118,32,38.1,25.4,1014.8,10.0,9.8,12,19.0,46.0,32.0,0.0,999.9,0
