month,day,dow,ABANDONED_BUILDING,AIRPORT_OR_AIRCRAFT,ALLEY,ANIMAL_HOSPITAL,APARTMENT,APPLIANCE_STORE,ATHLETIC_CLUB,ATM_AUTOMATIC_TELLER_MACHINE,AUTO,AUTO_BOAT_RV_DEALERSHIP,BANK,BANQUET_HALL,BAR_OR_TAVERN,HAIRDRESSERS,BASEMENT,BOAT_WATERCRAFT,BOWLING_ALLEY,BRIDGE,CAR_WASH,CEMETARY,CHIAGO_HOUSING_AUTHORIY_PROPERTIES,PLACE_OF_WORSHIP,CLEANERS_LAUNDROMAT,CLEANING_STORE,CLUB,COACH_HOUSE,COIN_OPERATED_MACHINE,COLLEGE_UNIVERSITY,COMMERCIAL_BUSINESS_OFFICE,CONSTRUCTION_SITE,CONVENIENCE_STORE,CREDIT_UNION,CTA_TRAIN_CRIME,CTA_BUS_CRIME,CURRENCY_EXCHANGE,DAY_CARE_CENTER,DELIVERY_TRUCK,DEPARTMENT_STORE,DRIVEWAY,DRUG_STORE,DUMPSTER,ELEVATOR,EXPRESSWAY_EMBANKMENT,FACTORY_BUILDING,FARM,FEDERAL_BUILDING,FIRE_STATION,FOREST_PRESERVE,FUNERAL_PARLOR,GANGWAY,GARAGE,GAS_STATION,GOVERNMENT_BUILDING,GROCERY_FOOD_STORE,HALLWAY,HIGHWAY_EXPRESSWAY,HORSE_STABLE,HOSPITAL,HOTEL_MOTEL,HOUSE,JAIL,JUNK_YARD_GARBAGE_DUMP,KENNEL,LAGOON,LAKE,LAUNDRY_ROOM,LIBRARY,LIQUOR_STORE,LIVERY_AUTO,LIVERY_STAND_OFFICE,LOADING_DOCK,MEDICAL_DENTAL_OFFICE,CINEMA,NEWSSTAND,CARE_HOME,OFFICE,OTHER,PARK_PROPERTY,PARKING_LOT,PAWN_SHOP,POLICE_FACILITY_VEHICLE_PARKING_LOT,POOL_ROOM,PORCH,PRAIRIE,PUBLIC_GRAMMAR_SCHOOL,PUBLIC_HIGH_SCHOOL,RAILROAD_PROPERTY,RESIDENCE,RESTAURANT,RETAIL_STORE,RIVER,ROOMING_HOUSE,SAVINGS_AND_LOAN,PRIVATE_SCHOOL,PUBLIC_SCHOOL,SEWER,SIDEWALK,SMALL_RETAIL_STORE,SPORTS_ARENA_STADIUM,STAIRWELL,STREET,TAVERN_PUB,TAXI_CAB,TRAILER,TRUCK,TRUCKING_TERMINAL,VACANT_LOT,VEHICLE_DELIVERY_TRUCK,VEHICLE_RIDE_SERVICE_EG_UBER_LYFT,VEHICLE_NON_COMMERCIAL,VEHICLE_COMMERCIAL,VESTIBULE,WAREHOUSE,WOODED_AREA,YARD,YMCA,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATION,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_SEXUAL_ASSAULT,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,DOMESTIC_VIOLENCE,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,RITUALISM,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog
3,29,Sunday,1,1,12,0,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,4,0,5,7,0,0,0,4,2,5,0,0,0,0,0,0,1,0,0,0,0,13,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,7,1,10,0,1,0,0,0,0,0,0,128,5,0,0,0,0,1,1,0,26,3,0,0,112,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,3,39,129,19,0,0,72,2,11,19,0,0,0,1,2,0,0,17,2,0,0,6,0,30,0,0,2,0,23,3,2,106,14,44.8,41.2,1019.0,7.8,15.2,22.9,33.0,53.1,30.0,0.34,999.9,1
3,30,Monday,1,1,10,0,88,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4,1,7,0,1,2,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,10,0,0,0,0,0,0,0,0,113,4,0,0,0,0,0,0,0,25,12,0,0,102,3,0,0,0,0,2,0,0,4,1,0,0,0,0,0,1,41,84,15,0,0,69,1,10,31,0,0,0,2,0,0,0,18,5,0,0,4,0,36,0,0,2,0,17,3,0,98,13,44.7,42.2,1011.5,5.3,15.2,20,28.0,48.9,39.9,0.05,999.9,1
3,31,Tuesday,0,0,3,0,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,2,6,0,6,7,0,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,7,0,5,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,5,0,0,0,0,0,0,0,0,105,6,0,0,0,0,0,0,0,9,6,0,0,93,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,1,36,94,18,0,0,43,2,8,22,0,0,0,0,2,0,0,21,4,0,1,3,0,18,0,0,3,0,14,1,1,90,5,39.4,32.1,1015.0,9.2,15.5,20,26.0,48.9,34.0,0.01,999.9,1
4,1,Wednesday,1,1,10,0,112,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,2,5,0,5,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,164,6,0,0,0,0,1,4,0,30,9,0,0,98,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,41,100,23,0,0,59,5,9,88,0,0,0,0,0,0,0,29,1,0,0,1,0,33,0,0,3,0,15,6,2,103,10,39.9,30.6,1009.5,10.0,15.5,25.1,34.0,44.1,34.0,0.0,999.9,1
4,2,Thursday,0,1,10,0,81,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,3,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,2,7,0,1,0,0,0,0,0,0,99,2,0,0,0,0,1,0,0,23,9,0,0,83,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,31,89,15,0,0,43,2,6,23,0,0,0,1,0,0,0,17,2,0,1,3,0,20,0,0,0,0,21,2,0,83,14,42.0,38.0,998.0,9.4,21.7,25.1,33.0,45.0,37.9,0.15,999.9,1
4,3,Friday,1,0,10,0,113,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,10,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10,1,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,20,0,14,0,2,0,0,0,0,0,0,125,3,0,0,0,0,0,1,0,23,5,0,0,121,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,4,34,120,25,0,0,79,1,8,33,0,0,0,1,0,0,0,23,2,0,0,5,0,31,0,0,1,0,15,3,0,103,20,43.7,41.9,994.9,3.7,25.6,34,42.9,45.0,33.1,0.48,999.9,1
4,4,Saturday,0,0,13,0,84,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,7,0,5,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,9,0,15,0,0,0,0,0,0,0,0,122,4,0,0,0,0,0,0,0,30,10,0,0,94,2,0,0,0,0,2,0,0,8,0,0,1,0,0,0,1,49,95,13,0,0,69,2,9,43,0,0,0,0,0,0,0,17,5,0,0,1,0,20,0,0,1,0,23,0,1,76,23,42.3,38.4,1011.2,6.8,21.1,26,35.9,45.0,39.0,0.6,999.9,1
4,5,Sunday,0,0,12,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,2,0,7,0,7,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,12,0,0,0,0,0,0,0,0,93,2,0,0,0,0,0,0,0,22,6,0,0,100,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,2,34,100,13,0,0,59,2,10,20,0,0,0,0,0,0,0,21,4,0,0,1,0,28,0,0,3,0,19,1,0,69,17,41.8,36.3,1017.5,10.0,6,8.9,999.9,50.0,35.1,0.01,999.9,0
4,6,Monday,1,1,14,0,84,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,4,2,0,1,0,0,0,0,2,3,6,0,4,4,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,14,1,9,0,2,0,0,0,0,0,0,116,1,0,0,0,0,0,0,0,24,6,0,0,98,2,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,28,109,21,0,0,60,1,7,40,0,0,0,1,0,0,0,26,5,0,0,5,0,21,0,0,1,0,19,2,1,81,17,46.7,37.8,1015.0,9.9,7.9,14,19.0,55.0,37.0,0.0,999.9,0
4,7,Tuesday,0,2,11,0,87,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,8,1,3,0,4,4,0,0,0,3,3,2,0,0,0,0,0,0,1,0,0,0,0,10,1,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,12,1,0,0,0,0,0,0,0,106,3,0,0,0,0,1,1,0,40,5,0,0,110,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,38,116,24,0,0,59,1,2,22,0,0,0,2,1,0,0,23,1,0,0,4,0,27,0,0,4,0,14,1,0,84,27,49.0,34.1,1011.6,10.0,10.1,15,999.9,57.9,41.0,0.0,999.9,0
4,8,Wednesday,0,1,8,0,89,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,1,6,0,4,3,0,0,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,9,1,17,0,1,0,1,0,0,0,0,113,4,0,0,0,0,1,1,0,23,9,0,0,103,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,47,95,15,0,0,68,4,9,33,0,0,0,1,0,0,0,28,7,0,0,2,0,32,0,0,3,0,17,2,0,61,17,46.5,43.0,1002.5,9.6,6.4,14,999.9,57.9,43.0,0.06,999.9,1
4,9,Thursday,0,0,5,0,91,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,8,0,11,3,0,0,0,4,0,4,0,0,0,1,0,0,0,0,0,0,0,14,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,1,10,0,1,0,0,0,0,0,0,106,11,0,0,0,0,0,0,0,23,8,0,0,83,2,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,37,100,19,0,0,52,3,7,27,0,0,0,1,1,0,0,15,4,0,0,2,0,31,0,0,1,0,17,1,1,93,14,43.0,41.5,994.5,5.7,11.6,28.9,46.0,51.1,30.0,0.27,999.9,1
4,10,Friday,1,0,11,0,87,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,2,3,0,5,1,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,5,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,12,0,6,0,0,0,0,0,0,0,0,102,6,0,0,0,0,1,1,0,22,12,0,0,100,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,1,48,64,23,0,0,52,5,8,42,0,0,0,1,0,0,0,23,10,0,1,7,0,24,0,0,0,0,11,4,0,81,18,45.1,30.4,990.0,10.0,19.3,29.9,38.1,51.1,30.0,0.0,999.9,1
4,11,Saturday,0,0,11,0,80,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,4,0,7,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,12,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8,0,12,0,1,0,0,0,0,0,0,123,7,0,0,0,0,0,0,0,21,7,0,0,113,2,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,43,98,14,1,0,80,2,6,27,0,0,0,0,0,0,0,16,6,0,0,7,0,24,0,0,0,0,14,0,0,89,21,44.1,30.8,1005.8,10.0,15.6,21,31.1,51.1,39.9,0.01,999.9,0
4,12,Sunday,1,2,11,0,80,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,2,0,3,0,4,5,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,10,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1,10,0,6,0,0,0,0,0,0,88,2,0,0,0,0,0,1,0,13,2,0,0,98,1,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,31,80,12,0,0,73,2,10,19,0,0,0,0,0,0,0,17,7,0,0,7,0,21,0,0,1,0,18,2,0,71,14,45.9,31.8,1021.9,10.0,9,15,999.9,53.1,36.0,0.0,999.9,0
4,13,Monday,0,0,8,0,87,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,5,1,4,0,6,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,2,15,0,1,0,0,0,0,0,0,111,3,0,0,0,0,0,0,0,20,7,0,0,76,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,33,84,13,0,0,65,1,7,25,0,0,0,1,0,0,0,22,4,0,0,6,0,21,0,0,1,0,16,3,0,81,12,51.6,48.9,1017.6,6.6,19.6,39,53.0,57.0,36.0,0.03,999.9,1
4,14,Tuesday,0,0,3,0,66,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,6,0,3,0,7,3,1,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,10,2,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,11,0,1,0,0,0,0,0,0,104,8,0,0,0,0,0,1,0,10,9,0,0,69,2,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,38,53,19,0,0,56,2,7,24,0,0,0,0,1,0,0,20,3,0,0,4,0,31,0,0,1,0,13,1,0,80,9,50.5,42.1,1013.3,7.5,11.9,28.9,41.0,57.0,43.0,0.22,999.9,0
4,15,Wednesday,0,0,10,0,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1,1,0,3,2,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,11,1,9,0,1,0,0,0,0,0,0,111,4,0,0,0,0,0,0,0,15,5,0,0,71,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,31,84,17,0,0,43,3,7,57,0,0,0,1,0,0,0,20,10,0,0,6,0,21,0,0,0,0,6,0,1,94,10,44.7,39.1,1012.9,9.6,7.4,14,20.0,48.0,42.8,0.22,999.9,1
4,16,Thursday,0,0,8,0,74,1,0,1,0,2,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,7,0,4,1,0,0,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0,4,0,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,9,0,0,0,0,0,0,0,0,98,5,0,0,0,0,1,0,0,21,8,0,0,107,1,0,0,0,0,2,0,1,6,0,0,1,0,0,0,1,39,84,15,0,0,65,1,10,39,0,0,0,0,0,0,0,24,8,0,1,2,0,13,0,0,1,0,12,1,0,71,15,43.7,30.9,1015.1,10.0,8.5,17.1,20.0,52.0,32.0,0.01,999.9,0
4,17,Friday,0,1,7,1,85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,0,6,0,2,3,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,9,1,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,9,0,2,0,0,0,0,0,0,106,8,0,0,0,0,0,4,0,18,5,0,0,95,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,1,38,76,15,0,0,52,1,13,45,0,0,0,0,0,0,0,21,8,0,0,7,0,24,1,0,1,0,23,0,2,83,14,42.2,20.9,1020.9,10.0,16.3,22.9,28.9,52.0,32.0,0.0,999.9,0
4,18,Saturday,1,3,9,0,119,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,0,0,0,101,3,0,0,0,0,0,0,0,37,8,0,0,104,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,43,103,24,1,0,70,5,6,36,0,0,0,0,0,0,0,14,3,0,0,5,0,27,0,0,2,0,16,2,0,79,27,41.0,37.0,1010.2,6.9,15.3,22.9,28.9,46.9,36.0,0.61,999.9,1
4,19,Sunday,0,0,7,0,74,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,8,0,1,0,0,0,0,0,0,94,1,0,0,0,0,1,0,0,21,5,0,0,86,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,35,86,16,0,0,48,0,5,22,0,0,0,1,0,0,0,11,4,0,0,2,0,23,0,0,2,0,9,1,0,59,15,44.3,35.7,1010.1,10.0,14.9,24.1,28.9,52.0,37.0,0.05,999.9,0
4,20,Monday,0,1,11,0,116,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,1,10,0,6,7,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,6,0,6,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,11,0,4,0,0,0,0,0,0,142,4,0,0,0,0,0,0,0,25,8,0,0,89,0,0,0,0,0,2,0,0,8,0,0,1,0,1,0,1,37,94,24,2,0,66,3,7,52,0,0,0,0,0,0,1,22,12,0,0,10,0,32,0,0,3,0,16,6,0,92,18,46.8,39.4,1004.4,9.9,13.3,19,26.0,52.0,37.0,0.0,999.9,1
4,21,Tuesday,0,0,12,1,91,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,6,0,2,5,2,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,8,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,1,0,0,0,0,105,4,0,0,0,0,0,1,0,26,8,0,0,101,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,31,92,9,1,0,51,1,9,42,0,0,0,0,0,0,0,22,7,0,0,4,0,29,1,0,1,0,17,5,0,82,10,42.4,33.0,1004.5,9.4,11.8,24.1,49.0,52.0,28.9,0.0,999.9,1
4,22,Wednesday,1,1,8,0,97,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,10,0,3,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,1,7,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,11,0,7,0,3,0,0,0,0,0,0,115,9,0,0,0,1,0,0,0,20,9,0,0,87,1,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,35,82,14,0,0,48,0,9,46,0,0,0,2,0,0,0,24,11,0,0,3,0,23,0,0,3,0,13,1,0,102,16,42.0,25.3,1005.6,10.0,17.3,29.9,39.0,51.1,28.9,0.23,999.9,0
4,23,Thursday,0,2,10,0,89,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,0,6,4,1,0,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,8,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,2,17,0,1,0,0,0,0,0,0,98,2,0,0,0,0,0,0,0,20,8,0,0,103,1,0,0,0,0,1,0,1,7,1,0,0,0,1,0,3,40,59,20,0,0,49,1,8,48,0,0,0,1,0,0,0,31,8,0,0,3,0,22,0,0,0,0,19,2,0,110,14,42.8,20.9,1015.9,10.0,14.7,19,28.9,48.9,36.0,0.0,999.9,0
4,24,Friday,2,1,11,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,3,3,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,12,0,16,0,1,0,0,0,0,0,0,105,5,0,0,0,0,0,1,0,22,9,0,0,100,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,29,86,18,2,0,61,2,9,40,0,0,0,1,0,2,0,18,4,0,0,7,0,24,0,0,2,0,24,1,0,90,18,46.3,42.8,1008.7,7.7,12.5,22.9,34.0,50.0,36.0,0.54,999.9,1
4,25,Saturday,0,3,5,0,106,0,0,1,0,1,6,0,1,1,0,0,0,0,1,0,4,1,0,1,0,0,1,0,1,2,4,0,10,2,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,10,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,9,0,2,0,0,0,0,0,0,94,4,0,0,0,0,0,0,0,12,6,0,0,79,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,2,36,84,19,0,0,68,2,1,27,0,0,0,1,0,0,0,27,7,0,0,6,0,24,0,0,2,0,9,1,0,75,8,47.7,36.3,1015.2,10.0,7.8,15,999.9,59.0,39.9,0.48,999.9,0
4,26,Sunday,1,2,15,0,98,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,5,0,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,6,0,0,0,0,0,0,0,0,104,6,0,0,0,0,0,3,0,21,6,0,0,105,1,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,40,108,9,0,0,63,3,4,27,0,0,0,1,0,0,0,23,6,0,1,1,0,28,0,0,0,0,9,2,0,68,28,45.3,40.9,1017.9,7.9,11.3,22,31.1,59.0,39.9,0.0,999.9,1
4,27,Monday,0,3,8,0,69,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,7,1,3,2,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,103,5,0,0,0,0,0,2,0,24,9,0,0,92,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,37,77,10,0,0,50,1,12,40,0,0,0,0,0,0,0,26,7,0,0,1,0,22,0,0,0,0,9,4,0,86,16,46.3,34.0,1003.5,1.3,13.1,27,35.9,52.0,39.9,0.43,999.9,1
4,28,Tuesday,0,0,10,0,110,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,6,6,2,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,5,1,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,12,0,4,1,2,0,0,0,0,116,3,0,0,0,0,1,1,0,21,6,0,0,101,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,3,46,99,23,0,0,60,4,14,41,0,0,0,0,1,0,0,27,7,0,0,5,0,24,0,0,1,0,9,3,0,84,12,41.8,28.8,1016.4,8.7,18.8,31.1,38.1,50.0,39.0,0.13,999.9,1
4,29,Wednesday,0,0,3,0,102,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,1,5,0,4,4,0,0,0,3,1,2,0,0,0,2,0,0,0,0,0,0,0,4,0,5,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,11,0,2,0,0,0,0,0,0,95,4,0,0,0,0,0,1,0,12,12,0,0,107,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,2,30,80,31,0,0,65,2,9,33,0,0,0,0,0,0,0,28,9,0,0,3,0,20,0,0,0,0,12,2,0,90,6,46.9,35.8,1024.6,10.0,8.3,12,999.9,55.0,37.0,0.02,999.9,0
4,30,Thursday,0,0,5,0,78,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,4,0,2,4,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20,0,12,0,0,0,0,0,0,0,0,101,4,0,0,0,1,0,0,0,16,8,0,0,103,1,0,0,0,0,5,0,0,6,0,0,1,0,0,0,0,33,96,15,0,0,51,0,7,42,0,0,0,0,0,1,0,24,7,0,0,6,0,22,0,0,1,0,20,0,0,86,14,46.8,41.4,1025.9,9.8,17.1,22,27.0,55.0,37.0,0.0,999.9,0
5,1,Friday,0,3,11,0,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,4,0,4,3,3,0,0,4,1,0,0,0,0,4,0,0,2,0,0,0,0,9,1,5,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,18,0,16,0,2,0,0,0,0,0,0,158,2,0,0,0,0,0,2,0,23,11,0,0,134,1,0,0,0,0,2,0,0,6,0,0,2,0,0,0,0,50,107,23,1,0,63,4,2,83,0,0,1,0,1,0,0,28,4,0,0,15,0,56,0,0,3,0,13,3,0,107,13,51.3,49.1,1011.6,4.9,15.8,26,35.9,55.9,43.0,0.45,999.9,1
