"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Friday","Monday","Saturday","Sunday","Thusday","Tuesday","Wednesday","year","temp","TOTAL_CRIMES","BAR_TAVERN","BATTERY"
"595",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,73.4,0.797849462365591,0.0909090909090909,0.4
"596",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,71.1,0.462365591397849,0.181818181818182,0.44
"597",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,68.2,0.660215053763441,0.181818181818182,0.408
"598",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,69.6,0.70752688172043,0.545454545454545,0.608
"599",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,70.3,0.716129032258065,0.363636363636364,0.76
"600",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,72.2,0.625806451612903,0.272727272727273,0.656
"601",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,71.4,0.490322580645161,0,0.304
"602",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,72.7,0.518279569892473,0.181818181818182,0.368
"603",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,73.8,0.582795698924731,0.136363636363636,0.536
"604",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,73,0.716129032258065,0.272727272727273,0.584
"605",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,69.9,0.69247311827957,0.545454545454545,0.624
"606",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,72.6,0.729032258064516,0.454545454545455,0.744
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,73.8,0.752688172043011,0,0.6
"608",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,69.5,0.653763440860215,0.0454545454545455,0.408
"609",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,72.5,0.683870967741935,0.0454545454545455,0.472
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,71.6,0.72258064516129,0.227272727272727,0.632
"611",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,71.5,0.606451612903226,0.272727272727273,0.568
"612",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,71.5,0.69247311827957,0.409090909090909,0.712
"613",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,69.1,0.804301075268817,0.636363636363636,0.832
"614",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,63,0.673118279569892,0.136363636363636,0.408
"615",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,66.2,0.606451612903226,0.0454545454545455,0.336
"616",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,69.4,0.610752688172043,0,0.192
"617",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,73.3,0.604301075268817,0.0909090909090909,0.32
"618",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2021,72.6,0.550537634408602,0.227272727272727,0.432
"619",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2021,71.4,0.647311827956989,0.454545454545455,0.448
"620",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2021,70,0.604301075268817,0.181818181818182,0.688
"621",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2021,68.2,0.634408602150538,0.136363636363636,0.392
"622",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2021,72.4,0.701075268817204,0.0454545454545455,0.464
"623",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2021,65.4,0.660215053763441,0.0454545454545455,0.456
"624",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2021,60.6,0.587096774193548,0.318181818181818,0.456
"625",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,61.2,1,0.136363636363636,0.432
"626",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,63,0.782795698924731,0.272727272727273,0.64
"627",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,68.9,0.759139784946237,0.818181818181818,0.688
"628",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,64.2,0.61505376344086,0.136363636363636,0.488
"629",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,63.3,0.638709677419355,0.0909090909090909,0.32
"630",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,64.2,0.690322580645161,0.0454545454545455,0.496
"631",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,60.8,0.518279569892473,0.136363636363636,0.344
"632",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,64.9,0.643010752688172,0.136363636363636,0.448
"633",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,63.6,0.668817204301075,0.227272727272727,0.592
"634",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,63.3,0.649462365591398,0.227272727272727,0.824
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,65.7,0.486021505376344,0.0454545454545455,0.416
"636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,63,0.621505376344086,0.0454545454545455,0.472
"637",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,61.4,0.574193548387097,0.0909090909090909,0.336
"638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,64.8,0.567741935483871,0.136363636363636,0.472
"639",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,62.7,0.627956989247312,0.181818181818182,0.352
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,66.9,0.572043010752688,0.181818181818182,0.488
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,64.9,0.612903225806452,0.363636363636364,0.656
"642",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,58,0.634408602150538,0.181818181818182,0.4
"643",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,56.4,0.468817204301075,0,0.352
"644",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,64.8,0.56989247311828,0.0909090909090909,0.576
"645",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,65.3,0.623655913978495,0.0454545454545455,0.36
"646",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,67,0.582795698924731,0.0909090909090909,0.384
"647",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,61,0.666666666666667,0.454545454545455,0.496
"648",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,55.1,0.32258064516129,0.545454545454545,0.344
"649",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2021,61.1,0.520430107526882,0.0454545454545455,0.256
"650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2021,64.6,0.63010752688172,0.136363636363636,0.28
"651",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2021,58.9,0.567741935483871,0.0454545454545455,0.304
"652",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2021,53.3,0.552688172043011,0.0454545454545455,0.272
"653",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2021,54,0.58494623655914,0.363636363636364,0.368
"654",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2021,60.1,0.604301075268817,0.545454545454545,0.472
"655",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2021,63.1,0.681720430107527,0.590909090909091,0.848
"656",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,59.3,0.705376344086021,0.181818181818182,0.304
"657",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,52.6,0.572043010752688,0.0909090909090909,0.36
"658",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,50,0.539784946236559,0.227272727272727,0.44
"659",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,48.5,0.511827956989247,0.227272727272727,0.304
"660",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,49.1,0.501075268817204,0.0909090909090909,0.24
"661",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,43.1,0.632258064516129,0.181818181818182,0.48
"662",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,44.6,0.651612903225806,0.454545454545455,0.568
"663",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,54.9,0.683870967741935,0.0909090909090909,0.376
"664",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,53.1,0.623655913978495,0,0.216
"665",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,56.5,0.621505376344086,0.318181818181818,0.304
"666",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,49.9,0.494623655913978,0.0909090909090909,0.208
"667",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,58.3,0.449462365591398,0.227272727272727,0.072
"668",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,56.4,0.541935483870968,0.363636363636364,0.272
"669",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,49.4,0.483870967741935,0.590909090909091,0.264
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,51.4,0.552688172043011,0.0909090909090909,0.16
"671",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,45.9,0.552688172043011,0.136363636363636,0.288
"672",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,46.5,0.421505376344086,0,0.136
"673",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,58.7,0.513978494623656,0.181818181818182,0.32
"674",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,52.9,0.50752688172043,0.181818181818182,0.368
"675",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,43.5,0.576344086021505,0.5,0.44
"676",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,52.3,0.526881720430108,0.454545454545455,0.576
"677",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,55.9,0.419354838709677,0.136363636363636,0.296
"678",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,43.1,0.352688172043011,0.136363636363636,0.208
"679",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2021,37.1,0.548387096774194,0.181818181818182,0.312
"680",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2021,46.5,0.161290322580645,0.181818181818182,0.336
"681",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2021,50.3,0.440860215053763,0.0909090909090909,0.248
"682",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2021,40.7,0.453763440860215,0.318181818181818,0.208
"683",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2021,37.8,0.496774193548387,0.454545454545455,0.536
"684",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021,42.5,0.561290322580645,0.181818181818182,0.296
"685",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2021,37.1,0.49247311827957,0.0454545454545455,0.264
"686",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,43.6,0.726881720430108,0.181818181818182,0.32
"687",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,50.7,0.625806451612903,0.227272727272727,0.328
"688",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,47.7,0.724731182795699,0.136363636363636,0.456
"689",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,38.8,0.561290322580645,0.318181818181818,0.4
"690",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,44.1,0.466666666666667,0.272727272727273,0.424
"691",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,52.6,0.470967741935484,0.0454545454545455,0.336
"692",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,46.8,0.397849462365591,0.227272727272727,0.344
"693",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,39.9,0.574193548387097,0.0909090909090909,0.264
"694",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,39.3,0.529032258064516,0.0909090909090909,0.296
"695",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,41.5,0.548387096774194,0.136363636363636,0.304
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,53.4,0.451612903225806,0.363636363636364,0.112
"697",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,50.9,0.548387096774194,0.363636363636364,0.464
"698",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,47.9,0.574193548387097,0.0454545454545455,0.304
"699",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,48.9,0.49247311827957,0.0454545454545455,0.248
"700",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,42.2,0.610752688172043,0.0454545454545455,0.176
"701",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,52.9,0.559139784946237,0.136363636363636,0.288
"702",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,55.3,0.509677419354839,0.181818181818182,0.368
"703",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,46.5,0.524731182795699,0.363636363636364,0.4
"704",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,45.6,0.367741935483871,0.136363636363636,0.376
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,35.8,0.434408602150538,0.136363636363636,0.248
"706",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,43.5,0.354838709677419,0.0454545454545455,0.296
"707",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,50,0.301075268817204,0,0.184
"708",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,35,0.417204301075269,0.136363636363636,0.224
"709",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,31.5,0.318279569892473,0.136363636363636,0.296
"710",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,42.7,0.288172043010753,0.136363636363636,0.488
"711",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2021,42.8,0.232258064516129,0.0454545454545455,0.352
"712",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,38,0.374193548387097,0.0454545454545455,0.312
"713",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2021,43.1,0.255913978494624,0,0.048
"714",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2021,43.9,0.348387096774194,0,0.12
"715",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,47.4,0.460215053763441,0.136363636363636,0.296
"716",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,48.3,0.559139784946237,0.181818181818182,0.392
