month,day,ABANDONED_BUILDING,AIRPORT_OR_AIRCRAFT,ALLEY,ANIMAL_HOSPITAL,APARTMENT,APPLIANCE_STORE,ATHLETIC_CLUB,ATM_AUTOMATIC_TELLER_MACHINE,AUTO,AUTO_BOAT_RV_DEALERSHIP,BANK,BANQUET_HALL,BAR_OR_TAVERN,HAIRDRESSERS,BASEMENT,BOAT_WATERCRAFT,BOWLING_ALLEY,BRIDGE,CAR_WASH,CEMETARY,CHIAGO_HOUSING_AUTHORIY_PROPERTIES,PLACE_OF_WORSHIP,CLEANERS_LAUNDROMAT,CLEANING_STORE,CLUB,COACH_HOUSE,COIN_OPERATED_MACHINE,COLLEGE_UNIVERSITY,COMMERCIAL_BUSINESS_OFFICE,CONSTRUCTION_SITE,CONVENIENCE_STORE,CREDIT_UNION,CTA_TRAIN_CRIME,CTA_BUS_CRIME,CURRENCY_EXCHANGE,DAY_CARE_CENTER,DELIVERY_TRUCK,DEPARTMENT_STORE,DRIVEWAY,DRUG_STORE,DUMPSTER,ELEVATOR,EXPRESSWAY_EMBANKMENT,FACTORY_BUILDING,FARM,FEDERAL_BUILDING,FIRE_STATION,FOREST_PRESERVE,FUNERAL_PARLOR,GANGWAY,GARAGE,GAS_STATION,GOVERNMENT_BUILDING,GROCERY_FOOD_STORE,HALLWAY,HIGHWAY_EXPRESSWAY,HORSE_STABLE,HOSPITAL,HOTEL_MOTEL,HOUSE,JAIL,JUNK_YARD_GARBAGE_DUMP,KENNEL,LAGOON,LAKE,LAUNDRY_ROOM,LIBRARY,LIQUOR_STORE,LIVERY_AUTO,LIVERY_STAND_OFFICE,LOADING_DOCK,MEDICAL_DENTAL_OFFICE,CINEMA,NEWSSTAND,CARE_HOME,OFFICE,OTHER,PARK_PROPERTY,PARKING_LOT,PAWN_SHOP,POLICE_FACILITY_VEHICLE_PARKING_LOT,POOL_ROOM,PORCH,PRAIRIE,PUBLIC_GRAMMAR_SCHOOL,PUBLIC_HIGH_SCHOOL,RAILROAD_PROPERTY,RESIDENCE,RESTAURANT,RETAIL_STORE,RIVER,ROOMING_HOUSE,SAVINGS_AND_LOAN,PRIVATE_SCHOOL,PUBLIC_SCHOOL,SEWER,SIDEWALK,SMALL_RETAIL_STORE,SPORTS_ARENA_STADIUM,STAIRWELL,STREET,TAVERN_PUB,TAXI_CAB,TRAILER,TRUCK,TRUCKING_TERMINAL,VACANT_LOT,VEHICLE_DELIVERY_TRUCK,VEHICLE_RIDE_SERVICE_EG_UBER_LYFT,VEHICLE_NON_COMMERCIAL,VEHICLE_COMMERCIAL,VESTIBULE,WAREHOUSE,WOODED_AREA,YARD,YMCA,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATION,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_SEXUAL_ASSAULT,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,DOMESTIC_VIOLENCE,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,RITUALISM,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION
1,18,0,1,11,0,98,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,2,2,3,0,9,4,1,0,0,12,3,5,0,0,0,0,0,0,0,0,0,0,0,14,1,12,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,24,0,15,0,1,1,0,0,0,0,0,120,9,1,0,0,0,1,4,0,35,16,3,0,105,3,1,0,0,0,0,0,2,10,1,0,0,0,0,0,0,50,116,15,2,3,46,4,13,32,0,0,0,2,0,0,0,16,38,0,0,1,0,41,4,0,1,0,28,4,0,135,8
1,21,0,1,11,0,76,1,1,0,0,0,3,0,0,1,0,0,0,0,1,0,4,4,0,0,0,0,0,2,2,0,3,0,10,5,1,0,0,18,1,4,0,0,0,1,0,0,0,0,0,0,0,9,2,10,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,0,18,1,1,0,1,0,0,0,0,135,16,0,0,0,0,5,24,0,32,18,0,0,112,0,0,0,0,0,0,0,0,10,1,0,2,0,0,0,0,44,95,23,1,2,47,2,20,43,0,0,0,3,0,0,0,23,39,0,1,3,0,52,2,0,1,0,22,4,0,147,9
2,19,0,2,9,0,81,0,2,1,0,0,2,0,2,1,0,0,0,0,2,0,6,0,0,0,0,0,0,1,8,1,4,0,9,12,0,1,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,22,1,14,0,4,0,0,0,0,0,0,113,14,0,0,0,0,3,24,0,36,15,1,0,128,1,0,0,0,0,0,0,1,14,1,0,1,0,0,0,2,49,105,28,0,1,46,1,21,45,0,0,0,6,0,0,0,24,31,0,0,9,0,31,0,0,1,0,27,4,0,130,19
2,10,4,3,10,1,89,0,2,2,0,0,3,0,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,4,0,9,0,12,7,2,0,0,13,6,5,0,0,0,0,0,0,0,0,0,0,0,10,4,2,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,30,0,16,0,4,0,0,0,0,0,0,134,10,0,0,0,0,6,18,0,45,14,1,0,125,1,0,0,0,0,1,0,0,9,0,0,1,0,0,0,0,44,114,24,1,1,55,2,19,54,0,0,1,4,0,0,0,23,43,0,0,14,0,50,1,0,2,0,27,4,0,132,15
2,11,1,8,14,0,100,0,3,1,0,0,3,0,4,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,0,6,0,14,6,0,0,0,8,2,4,0,0,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,7,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,42,3,18,0,6,0,0,0,0,0,0,122,20,0,0,0,0,7,24,0,33,16,0,0,119,2,1,0,0,0,2,0,0,7,0,0,1,0,0,0,2,45,115,20,0,0,50,4,31,61,0,0,0,2,2,5,2,22,46,0,0,6,0,45,0,0,8,0,21,1,1,139,15
2,20,0,5,9,0,84,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,5,0,12,8,2,1,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,4,5,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,24,2,23,0,6,0,0,0,0,0,0,112,11,0,0,0,0,3,21,0,34,24,1,0,131,0,3,0,0,0,1,0,1,13,1,1,1,0,0,0,2,36,89,14,1,1,53,3,10,51,0,0,0,6,0,0,0,27,42,0,0,6,0,61,3,0,1,0,22,3,2,153,16
3,26,0,2,12,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,3,0,6,5,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,8,0,1,0,0,0,0,0,0,115,6,0,0,0,0,0,1,0,28,6,0,0,91,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0,1,48,91,13,0,0,41,3,10,31,0,0,0,1,0,0,0,20,8,0,0,3,0,24,0,0,1,0,20,3,0,94,13
3,22,0,2,3,0,94,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,1,0,1,6,0,5,1,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,5,0,0,0,0,0,0,0,0,91,7,0,0,0,0,0,0,0,14,7,0,0,78,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,29,104,15,0,0,47,3,9,27,0,0,0,1,0,1,0,8,7,0,0,4,0,25,0,0,2,0,6,3,1,72,12
3,27,0,2,7,0,79,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,3,1,8,0,3,3,0,0,0,4,0,4,0,0,0,1,0,1,1,0,0,0,0,10,2,14,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,17,1,12,0,2,0,0,0,0,0,0,109,3,0,0,0,0,0,0,0,16,9,0,0,86,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,39,92,21,1,0,53,5,8,29,0,0,0,0,0,0,0,17,9,0,0,8,0,28,0,0,3,0,7,1,0,88,16
3,12,1,1,12,0,104,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,10,0,10,0,13,5,3,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,10,2,11,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,19,1,13,0,5,0,0,0,0,0,0,129,12,0,0,0,0,4,19,0,45,17,0,0,132,2,1,0,0,0,2,2,0,9,1,0,0,0,0,0,0,60,134,16,0,0,60,4,25,46,0,0,0,5,0,0,0,21,49,0,0,6,0,54,0,0,9,0,12,2,0,117,13
3,18,1,3,12,0,91,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,8,0,8,1,0,0,0,5,1,3,0,0,0,1,0,0,0,0,0,0,0,8,1,9,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,18,3,13,0,1,0,0,0,0,0,0,134,4,0,0,0,0,0,1,0,34,15,0,0,121,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,54,107,17,0,0,64,1,16,25,0,0,0,5,0,0,0,24,23,0,0,3,0,36,0,0,3,0,21,6,0,107,15
3,14,0,1,11,0,102,0,0,1,0,0,0,0,19,1,0,0,0,0,0,0,5,2,0,0,0,0,1,0,1,1,5,0,6,6,1,0,0,9,3,1,0,0,0,1,0,0,0,0,0,0,0,9,0,5,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,14,1,18,0,2,0,0,0,0,0,0,123,21,0,0,0,0,0,0,0,24,17,0,0,170,2,1,0,0,0,2,0,0,11,0,0,2,0,0,0,0,52,153,18,1,0,60,5,16,29,0,0,0,5,0,1,1,38,35,0,0,4,0,29,0,0,5,0,14,5,1,124,19
3,5,1,6,12,0,79,0,0,1,1,1,5,0,2,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,4,1,4,0,11,2,1,1,0,12,2,1,0,0,0,1,0,0,0,0,0,0,0,13,0,11,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,21,1,13,0,6,0,0,0,0,0,0,120,15,0,0,0,0,0,23,0,38,22,0,0,117,1,0,0,0,0,3,0,0,9,1,0,0,0,0,0,0,49,110,15,1,0,59,2,10,43,0,1,0,8,0,0,1,20,39,0,0,8,0,42,6,0,5,0,12,4,0,139,13
3,29,1,1,12,0,113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,2,0,4,0,5,7,0,0,0,4,2,5,0,0,0,0,0,0,1,0,0,0,0,13,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,7,1,10,0,1,0,0,0,0,0,0,128,5,0,0,0,0,1,1,0,26,3,0,0,112,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,3,39,129,19,0,0,72,2,11,19,0,0,0,1,2,0,0,17,2,0,0,6,0,30,0,0,2,0,23,3,2,106,14
4,17,0,1,7,1,85,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,0,6,0,2,3,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,9,1,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,9,0,2,0,0,0,0,0,0,106,8,0,0,0,0,0,4,0,18,5,0,0,95,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,1,38,76,15,0,0,52,1,13,45,0,0,0,0,0,0,0,21,8,0,0,7,0,24,1,0,1,0,23,0,2,83,14
4,10,1,0,11,0,87,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,2,3,0,5,1,1,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,5,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,12,0,6,0,0,0,0,0,0,0,0,102,6,0,0,0,0,1,1,0,22,12,0,0,100,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,1,48,64,23,0,0,52,5,8,42,0,0,0,1,0,0,0,23,10,0,1,7,0,24,0,0,0,0,11,4,0,81,18
4,3,1,0,10,0,113,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,10,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10,1,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,20,0,14,0,2,0,0,0,0,0,0,125,3,0,0,0,0,0,1,0,23,5,0,0,121,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,4,34,120,25,0,0,79,1,8,33,0,0,0,1,0,0,0,23,2,0,0,5,0,31,0,0,1,0,15,3,0,103,20
4,15,0,0,10,0,124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,1,1,0,3,2,2,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,11,1,9,0,1,0,0,0,0,0,0,111,4,0,0,0,0,0,0,0,15,5,0,0,71,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,31,84,17,0,0,43,3,7,57,0,0,0,1,0,0,0,20,10,0,0,6,0,21,0,0,0,0,6,0,1,94,10
4,6,1,1,14,0,84,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,4,2,0,1,0,0,0,0,2,3,6,0,4,4,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,14,1,9,0,2,0,0,0,0,0,0,116,1,0,0,0,0,0,0,0,24,6,0,0,98,2,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,28,109,21,0,0,60,1,7,40,0,0,0,1,0,0,0,26,5,0,0,5,0,21,0,0,1,0,19,2,1,81,17
4,18,1,3,9,0,119,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,0,0,0,101,3,0,0,0,0,0,0,0,37,8,0,0,104,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,43,103,24,1,0,70,5,6,36,0,0,0,0,0,0,0,14,3,0,0,5,0,27,0,0,2,0,16,2,0,79,27
5,11,1,1,12,0,84,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,2,0,4,3,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,2,6,0,1,0,0,0,0,0,0,129,7,0,0,0,0,0,0,0,27,11,0,0,97,0,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,34,81,18,1,0,66,2,11,40,0,0,0,0,0,0,0,18,13,0,0,3,0,29,0,0,0,0,15,2,1,97,20
5,20,1,1,8,0,94,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,3,0,11,0,3,4,0,0,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,1,7,1,4,0,0,0,0,0,0,118,7,0,0,0,0,0,0,0,32,6,0,0,157,1,0,0,0,0,1,0,0,10,0,0,1,0,0,0,1,57,97,17,1,0,79,3,10,37,0,0,0,3,1,1,0,28,27,0,0,5,0,22,0,0,1,0,25,1,1,107,14
5,24,0,1,20,0,80,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,8,4,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,2,17,0,0,0,0,0,0,0,0,125,9,0,0,0,0,0,1,0,52,4,1,0,172,1,0,0,0,0,0,0,1,12,0,0,0,0,0,0,4,54,145,11,0,0,75,3,15,20,0,0,0,1,1,0,0,37,22,0,0,4,0,28,0,0,1,0,15,2,0,71,54
5,7,0,3,8,0,83,0,0,2,1,0,4,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,6,0,3,3,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,1,12,0,0,0,0,0,0,0,0,91,5,0,0,0,0,0,2,0,22,13,1,0,94,0,0,0,0,0,3,0,0,9,0,0,1,0,0,0,1,41,77,21,0,0,48,2,8,30,0,0,0,0,0,0,0,14,9,0,2,10,0,23,0,0,1,0,13,0,0,92,23
6,29,1,3,18,0,96,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,0,4,0,9,2,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,17,5,9,0,0,0,0,0,0,0,0,140,6,0,0,0,0,1,1,0,38,11,0,0,140,2,0,0,0,0,4,0,1,7,0,0,0,0,0,0,6,58,106,21,0,0,79,6,11,38,0,0,0,1,0,1,0,38,13,0,0,3,0,37,0,0,3,0,24,1,0,91,13
6,24,1,0,16,0,97,0,0,0,1,0,3,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,8,3,0,0,0,8,1,4,0,0,0,0,0,0,1,0,0,0,0,7,1,5,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,17,0,3,0,0,0,0,0,0,153,7,0,0,0,0,0,1,0,45,12,0,0,135,2,0,0,0,0,2,0,0,9,0,0,1,0,0,0,3,65,130,18,0,0,72,3,9,43,0,0,0,1,0,0,0,15,17,0,0,7,0,41,6,0,1,0,26,7,2,97,14
6,20,0,2,17,0,109,0,0,3,1,0,1,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,9,0,4,2,2,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,8,18,0,2,0,0,0,0,0,0,163,20,0,0,0,0,0,0,0,43,6,0,0,168,1,0,0,0,0,1,0,0,7,0,0,1,0,0,0,3,78,173,20,1,0,96,3,10,34,0,0,0,1,0,0,0,20,7,0,0,11,0,36,0,0,1,0,26,5,0,98,26
7,30,0,1,19,0,84,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,7,1,0,1,0,0,0,0,4,1,4,0,7,5,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,17,9,17,0,7,0,0,0,0,0,0,145,8,0,0,0,0,0,4,0,46,11,0,0,153,3,0,0,0,0,1,0,1,10,0,0,0,0,0,0,6,66,101,24,0,0,73,1,12,43,0,0,0,2,0,0,1,29,31,0,0,6,0,41,0,0,0,0,29,5,0,118,18
7,8,0,3,15,0,90,1,1,1,1,0,5,0,1,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,4,2,10,0,8,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,1,10,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,5,11,0,2,0,0,0,0,0,0,132,6,0,0,0,1,0,2,0,40,12,0,0,134,0,1,0,0,0,2,0,1,11,0,0,0,0,0,0,1,50,116,20,0,0,74,4,12,35,0,0,0,1,1,0,0,24,19,0,0,5,0,29,7,0,4,0,22,3,0,111,16
7,2,0,2,16,0,106,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,2,6,0,9,6,1,0,0,7,1,5,0,0,0,1,0,0,0,0,0,0,0,7,1,6,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,19,4,12,1,5,0,0,0,0,0,0,144,8,0,0,0,0,0,1,0,40,25,0,0,171,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,57,126,21,1,0,92,5,14,42,0,0,0,2,1,0,1,22,23,0,0,5,0,44,8,0,1,0,25,1,0,120,22
7,3,0,1,9,1,115,0,0,1,0,0,4,0,2,0,0,2,0,1,0,0,3,2,0,0,0,0,0,1,2,1,5,0,6,4,2,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,9,1,9,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,4,27,0,1,1,0,0,0,0,0,165,17,0,0,0,0,0,1,0,50,13,0,0,171,2,0,0,0,0,2,0,1,10,0,0,0,0,0,0,0,58,132,32,1,0,90,2,5,39,0,0,0,1,1,0,6,33,15,0,0,9,0,55,2,0,0,0,25,2,0,144,34
7,11,2,0,25,0,93,1,0,2,0,1,3,0,1,2,0,2,0,1,1,0,5,1,0,1,0,0,0,0,4,0,2,0,7,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,1,19,0,1,1,1,0,0,0,0,141,11,0,0,0,0,0,0,0,45,16,0,0,162,1,0,0,0,0,2,1,0,11,0,0,2,0,0,0,1,57,165,27,1,0,81,7,9,28,0,0,0,2,1,0,0,26,8,0,0,6,0,23,0,0,4,0,18,2,1,124,30
7,16,2,2,13,0,84,1,0,2,2,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,2,0,3,4,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,17,2,16,0,4,0,0,0,0,0,0,146,6,1,0,0,0,0,1,0,59,8,0,0,157,0,0,0,0,0,3,0,0,9,2,0,1,0,1,0,3,56,116,24,0,0,67,2,10,59,0,0,0,0,1,0,1,26,19,0,0,8,0,26,6,0,2,0,17,3,0,121,22
7,28,1,1,17,0,93,0,1,0,1,1,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,3,0,6,3,0,1,0,7,5,4,0,0,0,0,0,1,0,1,0,0,0,12,1,8,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,21,4,21,0,1,0,0,0,0,0,0,150,9,0,0,0,1,1,2,0,42,14,0,0,157,1,0,0,0,0,0,1,1,9,0,0,0,0,0,0,4,61,116,19,0,0,75,4,14,38,0,0,0,2,0,0,0,32,13,0,0,3,0,49,0,0,1,0,28,3,2,128,30
7,27,0,2,13,0,120,1,0,2,0,1,4,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,2,0,4,0,5,1,2,0,0,7,1,3,0,0,0,0,0,0,1,0,0,0,0,13,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,16,3,15,0,1,0,1,0,0,0,0,160,10,0,0,0,0,0,0,0,47,10,0,0,143,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,2,69,132,28,2,0,67,1,11,40,0,0,0,2,0,0,0,40,10,0,0,6,0,38,0,0,4,0,26,4,1,111,24
7,15,1,3,14,1,102,1,1,2,2,0,5,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,10,0,6,1,1,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,2,10,0,0,0,0,0,0,0,0,156,10,0,0,0,0,0,3,0,33,12,0,0,151,0,0,0,0,0,2,0,1,7,1,0,1,0,0,0,2,55,118,15,0,0,80,3,10,68,0,0,0,1,0,0,1,32,11,0,0,5,0,29,0,0,3,0,24,2,0,125,23
8,11,0,1,16,0,94,0,4,0,0,2,1,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,3,0,4,2,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,14,4,9,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,4,17,0,3,0,0,0,0,0,0,115,15,0,0,0,0,0,0,0,38,28,1,0,149,1,0,0,0,0,0,1,0,13,0,0,2,0,0,0,1,57,114,32,0,0,57,3,7,36,0,0,0,2,2,0,0,38,15,0,0,3,0,43,0,0,2,0,33,5,2,117,25
8,27,0,1,4,0,92,0,1,1,1,1,4,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,3,1,5,0,6,1,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,15,3,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,24,4,12,0,2,0,0,0,0,0,0,139,7,0,0,0,0,1,3,0,37,8,0,0,167,0,0,0,0,0,2,0,0,8,1,0,1,0,1,0,2,68,110,15,0,0,69,1,12,43,0,0,0,1,0,0,0,27,14,0,1,3,0,38,0,0,2,0,27,3,0,132,19
8,13,0,3,20,0,94,0,1,2,0,0,6,0,2,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,4,0,4,0,7,2,0,0,0,9,0,3,0,0,0,2,0,1,0,0,0,0,0,11,8,6,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,24,2,19,0,1,0,0,0,0,0,0,133,6,0,0,0,0,0,4,0,54,11,0,0,169,2,0,0,0,0,1,1,0,9,1,0,0,0,0,0,0,59,127,24,0,0,75,5,9,41,0,0,0,4,0,0,3,35,38,0,0,3,0,34,0,0,1,0,28,2,3,119,36
8,21,0,3,15,0,102,0,2,1,0,0,2,0,1,1,0,0,0,0,2,0,2,0,0,1,0,0,0,1,1,2,12,0,8,5,1,2,0,4,1,5,0,0,0,0,0,0,0,1,0,0,0,11,2,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,3,0,16,7,20,0,3,0,0,0,0,0,0,147,11,0,0,0,0,0,0,0,53,17,1,0,160,2,0,0,0,0,3,1,0,9,2,0,1,0,0,0,0,51,125,19,0,0,66,3,19,36,0,0,0,2,1,1,2,34,16,0,0,4,0,48,0,0,4,0,37,2,0,156,30
